,gid,id_merchant,id_brand,nama_merchant,alamat_merchant,phone_merchant,longitude,latitude,kode_desa,kode_brand,id_desa,geom,nama_brand,nama_sub_kategori,nama_kategori
121,5432820,5432820,639,AW Muara Karang Raya,Jl. Muara Karang Raya,0216612171,106.7778275,-6.116055,3175010005,2203006,141057.0,POINT (106.7778275 -6.116055),Fast Food (Others),Fast Food,Food Shop
122,5217700,5217700,633,Claypot Popo Kelapa Gading,Jl. Sumagung 3 No. 1,,106.903194,-6.171445,3175050002,2201014,148219.0,POINT (106.903194 -6.171445),Restaurant (Others),Restaurant,Food Shop
123,5432824,5432824,639,AW Mall Of Indonesia,"Mall Of Indonesia Lantai 1 Blok B10, Jl. Boulevard Bar. Raya No. 18",02145867928,106.8928515,-6.1509136,3175050001,2203006,146913.0,POINT (106.8928515 -6.1509136),Fast Food (Others),Fast Food,Food Shop
124,5432843,5432843,647,Menantea PIK Golf Island,Jl. Rukan Golf Island,,106.7422515,-6.0891385,,2205012,,POINT (106.7422515 -6.0891385),Beverage (Others),Beverage,Food Shop
125,5432950,5432950,634,Dominos Pizza,"Komplek Rukan Artha Gading Niaga, Jl. Boulevard Artha Gading",1500366,106.8949933,-6.1458212,3175050001,2203001,146913.0,POINT (106.8949933 -6.1458212),Dominos Pizza,Fast Food,Food Shop
126,5432956,5432956,634,Dominos Pizza,Jl. Danau Sunter Utara,1500366,106.8675981,-6.1384565,3175030001,2203001,141576.0,POINT (106.8675981 -6.1384565),Dominos Pizza,Fast Food,Food Shop
127,5432957,5432957,634,Dominos Pizza,Jl. Boulevard Raya,1500366,106.9022905,-6.1649027,3175050002,2203001,148219.0,POINT (106.9022905 -6.1649027),Dominos Pizza,Fast Food,Food Shop
128,5432969,5432969,634,Dominos Pizza Mangga Dua Square,"Mangga Dua Square Lantai LF, Jl. Layang",1500366,106.8320279,-6.1393986,3175020003,2203001,121304.0,POINT (106.8320279 -6.1393986),Dominos Pizza,Fast Food,Food Shop
129,5432972,5432972,634,Dominos Pizza,Jl. Pantai Indah Utara 2,1500366,106.7595659,-6.1160329,3175010002,2203001,139532.0,POINT (106.7595659 -6.1160329),Dominos Pizza,Fast Food,Food Shop
130,5432976,5432976,634,Dominos Pizza,Jl. Teluk Gong Raya,1500366,106.782289,-6.137964,3175010003,2203001,140006.0,POINT (106.782289 -6.137964),Dominos Pizza,Fast Food,Food Shop
131,5432979,5432979,634,Dominos Pizza,Jl. Muara Karang Raya Blok B VIII No. 11A,1500366,106.783107,-6.1177203,3175010005,2203001,141057.0,POINT (106.783107 -6.1177203),Dominos Pizza,Fast Food,Food Shop
132,5433062,5433062,651,Starbucks Ancol,Jl. Pantai Indah,02164716564,106.84385,-6.122247,3175020003,2205008,121304.0,POINT (106.84385 -6.122247),Starbuck,Beverage,Food Shop
133,5433063,5433063,651,Starbucks Jakarta Internatiional Expo,"Jakarta Internatiional Expo, Jl. Rajawali Selatan Raya",,106.84529,-6.143201,3175020002,2205008,139560.0,POINT (106.84529 -6.143201),Starbuck,Beverage,Food Shop
134,5433066,5433066,651,Starbucks Sentrum Sunter,"Sentrum Sunter, Jl. Griya Utama Blok BA-BB-BC",02122065833,106.854454,-6.14105,3175030001,2205008,141576.0,POINT (106.854454 -6.14105),Starbuck,Beverage,Food Shop
135,5433127,5433127,639,CFC,Gondola Ancol Stasiun C,,106.8411424,-6.1255427,3175020003,2203006,121304.0,POINT (106.8411424 -6.1255427),Fast Food (Others),Fast Food,Food Shop
136,5217701,5217701,633,Rumah Makan Sinar,"Jl. Sumagung 3 Blok P2 No. 7, Blok P 2 No.apa Gading",,106.9019156,-6.1704783,3175050002,2201014,148219.0,POINT (106.9019156 -6.1704783),Restaurant (Others),Restaurant,Food Shop
137,5217702,5217702,633,Imperial Kitchen dan Dimsum,Jl. Kirana Avenue,,106.8942371,-6.1745933,3175050002,2201014,148219.0,POINT (106.8942371 -6.1745933),Restaurant (Others),Restaurant,Food Shop
138,5217703,5217703,633,Yima Yila,Kelapa Gading Boulevard La6 No. 30,,106.9067641,-6.1578095,3175050002,2201014,148219.0,POINT (106.9067641 -6.1578095),Restaurant (Others),Restaurant,Food Shop
139,5199585,5199585,641,Batavia Cafe,Ancol,,106.843701,-6.122779,3175020003,2204002,121304.0,POINT (106.843701 -6.122779),Cafe (Others),Cafe,Food Shop
140,5199536,5199536,641,Melipir Cafe and Resto,Jl. Kramat Jaya Raya No. 32A,02122404105,106.917037,-6.117917,3175060006,2204002,149989.0,POINT (106.917037 -6.117917),Cafe (Others),Cafe,Food Shop
141,5199537,5199537,641,Garden Cafe Imax,Jl. Boulevard Raya,02145853821,106.909059,-6.156534,3175050002,2204002,148219.0,POINT (106.909059 -6.156534),Cafe (Others),Cafe,Food Shop
142,5199538,5199538,641,Magic Cafe,"Artha Gading Mall, Jl. Boulevard Artha Gading Selatan No. 1",02145864371,106.891906,-6.14541,3175050001,2204002,146913.0,POINT (106.891906 -6.14541),Cafe (Others),Cafe,Food Shop
143,5199539,5199539,641,The Darwins Theory Cafe,Jl. Raya Kelapa Nias,02124523716,106.907436,-6.153128,3175050001,2204002,146913.0,POINT (106.907436 -6.153128),Cafe (Others),Cafe,Food Shop
144,5199540,5199540,641,Warbob Cafe,Tugu Utara,,106.914892,-6.122915,3175040003,2204002,145445.0,POINT (106.914892 -6.122915),Cafe (Others),Cafe,Food Shop
145,5199541,5199541,641,Cafe Bali,Jl. Walang Baru Raya No. 10,,106.905911,-6.126784,3175040003,2204002,145445.0,POINT (106.905911 -6.126784),Cafe (Others),Cafe,Food Shop
146,5199542,5199542,641,Rafi Cafe,Jl. Walang Baru Raya No. 11,087877380471,106.906256632425,-6.12830741421272,3175040003,2204002,145445.0,POINT (106.9062566324255 -6.128307414212725),Cafe (Others),Cafe,Food Shop
147,5199544,5199544,641,Quaffe Cafe,Jl. Gunung Sahari Raya,,106.83218,-6.139228,3175020003,2204002,121304.0,POINT (106.83218 -6.139228),Cafe (Others),Cafe,Food Shop
148,5199545,5199545,641,Sejuta Rasa Cafe,Jl. Mangga Dua Raya ITC Mangga Dua,0216017454,106.824351,-6.135721,3175020003,2204002,121304.0,POINT (106.824351 -6.135721),Cafe (Others),Cafe,Food Shop
149,5199546,5199546,641,Cafe Jrt,Jl. Binaria 1 No. 2,088293789140,106.838931,-6.125811,3175020003,2204002,121304.0,POINT (106.838931 -6.125811),Cafe (Others),Cafe,Food Shop
150,5199547,5199547,641,XXI Garden Cafe,Jl. Taman Mandiri Indah,,106.908349,-6.158141,3175050002,2204002,148219.0,POINT (106.908349 -6.158141),Cafe (Others),Cafe,Food Shop
151,5199548,5199548,641,Red Blanc Bakery and Cafe,Kelapa Gading Barat,02145869722,106.890421,-6.150885,3175050001,2204002,146913.0,POINT (106.890421 -6.150885),Cafe (Others),Cafe,Food Shop
152,5199549,5199549,641,Fe Cafe Pluit,Jl. Pluit timur L,081284889063,106.797552,-6.124471,3175010005,2204002,141057.0,POINT (106.797552 -6.124471),Cafe (Others),Cafe,Food Shop
153,5199550,5199550,641,Sea Cafe,Jl. Cemara Angin No. 21,085899995618,106.902455,-6.121629,3175040005,2204002,140070.0,POINT (106.902455 -6.121629),Cafe (Others),Cafe,Food Shop
154,5199551,5199551,641,Wilo Cafe,Jl. Keting No. 3,,106.780662,-6.134264,3175010003,2204002,140006.0,POINT (106.780662 -6.134264),Cafe (Others),Cafe,Food Shop
155,5199552,5199552,641,Nomimono Cafe Jakarta,Jl. Rakit No. 12A,,106.899581,-6.12188,3175040005,2204002,140070.0,POINT (106.899581 -6.12188),Cafe (Others),Cafe,Food Shop
156,5199553,5199553,641,Cafe Darkit,Jl. Alur Laut No. 57,083122681767,106.899185,-6.121759,3175040005,2204002,140070.0,POINT (106.899185 -6.121759),Cafe (Others),Cafe,Food Shop
157,5199554,5199554,641,Smile Cafe,Jl. Arus Laut,089514413422,106.902419,-6.121654,3175040005,2204002,140070.0,POINT (106.902419 -6.121654),Cafe (Others),Cafe,Food Shop
158,5199555,5199555,641,Brewska Cafe,Jl. Dewi Dewi No. 256,081398248624,106.90249,-6.121932,3175040005,2204002,140070.0,POINT (106.90249 -6.121932),Cafe (Others),Cafe,Food Shop
159,5199556,5199556,641,Wakofi Cafe Teluk Gong,Jl. Keting No. 4,02122677777,106.7777493,-6.1345657,3175010003,2204002,140006.0,POINT (106.7777493 -6.1345657),Cafe (Others),Cafe,Food Shop
160,5199557,5199557,641,Cafe Pink,Jl. Pademangan Timur 4,081285669566,106.843967,-6.130815,3175020002,2204002,139560.0,POINT (106.843967 -6.130815),Cafe (Others),Cafe,Food Shop
161,5199558,5199558,641,Lets Cafe Pademangan,Jl. Pademangan II Gg. 24 No. A,02164714700,106.84352,-6.136096,3175020002,2204002,139560.0,POINT (106.84352 -6.136096),Cafe (Others),Cafe,Food Shop
162,5199559,5199559,641,Kokonat Cafe,Kamal Muara,081574808836,106.738305,-6.11168,3175010001,2204002,139464.0,POINT (106.738305 -6.11168),Cafe (Others),Cafe,Food Shop
163,5199560,5199560,641,Grace Ing Cafe,"Ruko Galeri Mediterania 1 Blok H8G, Jl. Pantai Indah",0215882324,106.770872,-6.117185,3175010002,2204002,139532.0,POINT (106.770872 -6.117185),Cafe (Others),Cafe,Food Shop
164,5199561,5199561,641,Kens Cafe Pik,"Ruko Camar Indah 1, Blok DD No. 2",0215881084,106.756851,-6.125141,3175010002,2204002,139532.0,POINT (106.756851 -6.125141),Cafe (Others),Cafe,Food Shop
165,5199562,5199562,641,Cafe Picazzo,Jl. Benyamin Sueb,0216518577,106.8456637,-6.1483217,3175020002,2204002,139560.0,POINT (106.8456637 -6.1483217),Cafe (Others),Cafe,Food Shop
166,5199563,5199563,641,All Time Cafe and Resto,Kamal Muara,,106.751857,-6.132096,3175010001,2204002,139464.0,POINT (106.751857 -6.132096),Cafe (Others),Cafe,Food Shop
167,5199564,5199564,641,Kafe,Jl. Budi Mulia No. 1,,106.837323,-6.133662,3175020001,2204002,139040.0,POINT (106.837323 -6.133662),Cafe (Others),Cafe,Food Shop
168,5199582,5199582,641,Gregors Cafe,Jl. Arteri Klp. Gading No. 53,085967270084,106.914757,-6.170362,3175050003,2204002,115.0,POINT (106.914757 -6.170362),Cafe (Others),Cafe,Food Shop
169,5199583,5199583,641,Bright Cafe,Kebon Bawang,,106.892488,-6.121794,3175030006,2204002,153822.0,POINT (106.892488 -6.121794),Cafe (Others),Cafe,Food Shop
170,5199586,5199586,641,Jakarta Cafe,Jl. Enggano No. 87 89,,106.895507,-6.109687,3175040006,2204002,145978.0,POINT (106.895507 -6.109687),Cafe (Others),Cafe,Food Shop
171,5199587,5199587,641,Tani Private Cafe,Jl. Walang Baru Raya No. 10,,106.906275848766,-6.12820721472344,3175040003,2204002,145445.0,POINT (106.9062758487659 -6.128207214723436),Cafe (Others),Cafe,Food Shop
172,5199588,5199588,641,Pasifik Cafe,Jl. Lorong T No. 5,,106.89249,-6.110288,3175030007,2204002,144025.0,POINT (106.89249 -6.110288),Cafe (Others),Cafe,Food Shop
173,5199589,5199589,641,Cafe Gallery,Jl. Mangga Dua Raya,,106.822985,-6.136182,3175020003,2204002,121304.0,POINT (106.822985 -6.136182),Cafe (Others),Cafe,Food Shop
174,5199590,5199590,641,Skybox Cafe,Jl. Boulevard Bukit Gading Raya,02122450886,106.89401,-6.158506,3175050001,2204002,146913.0,POINT (106.89401 -6.158506),Cafe (Others),Cafe,Food Shop
175,5199598,5199598,641,Sadulur Cafe,Jl. Kelapa Nias Raya,081932321300,106.908184,-6.153396,3175050001,2204002,146913.0,POINT (106.908184 -6.153396),Cafe (Others),Cafe,Food Shop
176,5199607,5199607,641,Chamisul Cafe,Jl. Taman Sunter Indah Blok HJ2 No. 29,0811564503,106.8778409,-6.1508947,3175030002,2204002,142414.0,POINT (106.8778409 -6.1508947),Cafe (Others),Cafe,Food Shop
177,5199613,5199613,641,Ya Kun Kaya Toast,Jl. Raya Kelapa Gading Blok HP 3,02124520991,106.9025939,-6.149926,3175050001,2204002,146913.0,POINT (106.9025939 -6.149926),Cafe (Others),Cafe,Food Shop
178,5199614,5199614,641,War Toast,Kamal Muara,,106.7414425,-6.104023,3175010001,2204002,139464.0,POINT (106.7414425 -6.104023),Cafe (Others),Cafe,Food Shop
179,5199619,5199619,641,Food Garden Cafe Sunter,Jl. Sunter Karya Timur Raya No. 8,081283885556,106.871906,-6.139787,3175030001,2204002,141576.0,POINT (106.871906 -6.139787),Cafe (Others),Cafe,Food Shop
180,5199620,5199620,641,All Coco Cafe Sunter,Jl. Danau Sunter Utara,0216513054,106.867613,-6.137857,3175030001,2204002,141576.0,POINT (106.867613 -6.137857),Cafe (Others),Cafe,Food Shop
181,5199621,5199621,641,Peony Cafe,Sunter Agung,,106.866151,-6.136259,3175030001,2204002,141576.0,POINT (106.866151 -6.136259),Cafe (Others),Cafe,Food Shop
182,5199631,5199631,641,Dumogi Cafe Sunter,Jl. Sunter Jaya 1 No. 80,02122654166,106.861310483023,-6.15229424549279,3175030002,2204002,142414.0,POINT (106.8613104830228 -6.15229424549279),Cafe (Others),Cafe,Food Shop
183,5199634,5199634,641,Nomadic Cafe Jakarta,Jl. Deli No. 33,081383745731,106.899049,-6.110608,3175040006,2204002,145978.0,POINT (106.899049 -6.110608),Cafe (Others),Cafe,Food Shop
184,5199635,5199635,641,Programmer House Cafe,Jl. Akses Kampung SU No. 8,,106.95879,-6.117942,3175060003,2204002,149582.0,POINT (106.95879 -6.117942),Cafe (Others),Cafe,Food Shop
185,5199636,5199636,641,Royal Cafe,Jl. Danau Sunter Utara,,106.865626,-6.139755,3175030001,2204002,141576.0,POINT (106.865626 -6.139755),Cafe (Others),Cafe,Food Shop
186,5199638,5199638,641,Euro Cafe Bola Toba,Papango,,106.880045,-6.130588,3175030003,2204002,142939.0,POINT (106.880045 -6.130588),Cafe (Others),Cafe,Food Shop
187,5199640,5199640,641,Tomito Pastry and Cafe,Pademangan Timur,081286994221,106.851987,-6.149657,3175020002,2204002,139560.0,POINT (106.851987 -6.149657),Cafe (Others),Cafe,Food Shop
188,5199642,5199642,641,Cafe and Bar Giat Bola,Kelapa Gading Timur,,106.894182,-6.174639,3175050002,2204002,148219.0,POINT (106.894182 -6.174639),Cafe (Others),Cafe,Food Shop
189,5199646,5199646,641,Bigbos Cafe,Jl. Kebantenan 2 No. 28A,082261025504,106.926899,-6.110898,3175060005,2204002,149985.0,POINT (106.926899 -6.110898),Cafe (Others),Cafe,Food Shop
190,5199647,5199647,641,AR Cafe,Jl. Bakti V No. 29,085777401159,106.933781,-6.107304,3175060004,2204002,149984.0,POINT (106.933781 -6.107304),Cafe (Others),Cafe,Food Shop
191,5199649,5199649,641,Box Cafe,Cilincing,,106.941757,-6.106443,3175060004,2204002,149984.0,POINT (106.941757 -6.106443),Cafe (Others),Cafe,Food Shop
192,5199650,5199650,641,BCC Cafe and Spa,Kelapa Gading Timur,,106.896553,-6.173465,3175050002,2204002,148219.0,POINT (106.896553 -6.173465),Cafe (Others),Cafe,Food Shop
193,5199651,5199651,641,Batavia Cafe Ancol,Jl. Lodan Timur No. 7,,106.83121,-6.126005,3175020003,2204002,121304.0,POINT (106.83121 -6.126005),Cafe (Others),Cafe,Food Shop
194,5199652,5199652,641,De La Coffee and Eatery,Jl. Kebantenan III,081384146579,106.930272,-6.109442,3175060005,2204002,149985.0,POINT (106.930272 -6.109442),Cafe (Others),Cafe,Food Shop
195,5199653,5199653,641,Dapoer Kite Cafe Ala Kq 5,Jl. Manggar,087877114285,106.910369,-6.116078,3175040004,2204002,145456.0,POINT (106.910369 -6.116078),Cafe (Others),Cafe,Food Shop
196,5199654,5199654,641,Della Caffe,Jl. Beting Remaja No. 2 7 19,,106.919628,-6.121559,3175040003,2204002,145445.0,POINT (106.919628 -6.121559),Cafe (Others),Cafe,Food Shop
197,5199655,5199655,641,Bangi Cafe Mal Artha Gading,Jl. Artha Gading Sel. No. 1,02124522008,106.891356,-6.146701,3175050001,2204002,146913.0,POINT (106.891356 -6.146701),Cafe (Others),Cafe,Food Shop
198,5199661,5199661,641,Tart Tart Bakery and Cafe,Jl. Arteri Klp. Gading No. 21,0214529162,106.914202,-6.171911,3175050003,2204002,115.0,POINT (106.914202 -6.171911),Cafe (Others),Cafe,Food Shop
199,5199664,5199664,641,Ohlala Cafe,Kelapa Gading Barat,,106.891204,-6.150483,3175050001,2204002,146913.0,POINT (106.891204 -6.150483),Cafe (Others),Cafe,Food Shop
200,5199665,5199665,641,Santana Cafe,Jl. Raya Sulawesi No. 33,0214370818,106.891876,-6.109942,3175030007,2204002,144025.0,POINT (106.891876 -6.109942),Cafe (Others),Cafe,Food Shop
201,5199666,5199666,641,Holy Cafe,Jl. Kelapa Kopyor Raya Blok Q1 No. 6,081241810841,106.906093,-6.158237,3175050002,2204002,148219.0,POINT (106.906093 -6.158237),Cafe (Others),Cafe,Food Shop
202,5199668,5199668,641,Toast Box Emporium Pluit,Penjaringan,,106.791163,-6.127226,3175010004,2204002,140950.0,POINT (106.791163 -6.127226),Cafe (Others),Cafe,Food Shop
203,5199669,5199669,641,Ya Kun Kaya Toast,Jl. Boulevard Raya,0214529603,106.908474,-6.15683,3175050002,2204002,148219.0,POINT (106.908474 -6.15683),Cafe (Others),Cafe,Food Shop
204,5199672,5199672,641,Ya Kun Kaya Toast Emporium Pluit,Penjaringan,02166676631,106.7905256,-6.1277634,3175010004,2204002,140950.0,POINT (106.7905256 -6.1277634),Cafe (Others),Cafe,Food Shop
205,5217704,5217704,633,Putien,Jl. Boulevard Raya,,106.9101832,-6.1568785,3175050002,2201014,148219.0,POINT (106.9101832 -6.1568785),Restaurant (Others),Restaurant,Food Shop
206,5217705,5217705,633,The Duck King,Jl. Boulevard Raya No. 5,,106.9099714,-6.1572297,3175050002,2201014,148219.0,POINT (106.9099714 -6.1572297),Restaurant (Others),Restaurant,Food Shop
207,4311835,4311835,847,Ponty Cell Sunter Agung,Jl. Ancol Selatan No. 1A RT 10 RW 7,087881005008,106.857078,-6.134671,3175030001,1313002,141576.0,POINT (106.857078 -6.134671),Konter Pulsa,Electronic Store,Commercial
208,4311847,4311847,847,Al Fitran Cell,Jl. Ancol Selatan No. 32 RT 11 RW 1,087887755574,106.851334,-6.13049,3175030001,1313002,141576.0,POINT (106.851334 -6.13049),Konter Pulsa,Electronic Store,Commercial
209,4311883,4311883,847,Ryan Cell Sunter Jaya,Jl. Sunter Jaya Bar. No. 73 RT 12 RW 7,0811255255,106.870574,-6.1534846,3175030002,1313002,142414.0,POINT (106.870574 -6.1534846),Konter Pulsa,Electronic Store,Commercial
210,4311957,4311957,847,Widya Cell,Jl. Danau Sunter Utara RT 10 RW 4,0216506469,106.873301,-6.136984,3175030003,1313002,142939.0,POINT (106.873301 -6.136984),Konter Pulsa,Electronic Store,Commercial
211,4312201,4312201,847,Multi Cell Rawabadak Selatan,Jl. Koramil Bawah 58 RT 5 RW 2,087775978885,106.901013,-6.132067,3175040001,1313002,144122.0,POINT (106.901013 -6.132067),Konter Pulsa,Electronic Store,Commercial
212,4312218,4312218,847,Nauren Cell,Tugu Sel,,106.909442,-6.141625,3175040002,1313002,145085.0,POINT (106.909442 -6.141625),Konter Pulsa,Electronic Store,Commercial
213,4312232,4312232,847,Java Cell,Jl. STM Walang Jaya No.6,08997442960,106.908098,-6.129633,3175040002,1313002,145085.0,POINT (106.908098 -6.129633),Konter Pulsa,Electronic Store,Commercial
214,4312255,4312255,847,Jayani Cell,Jl. Kramat Jaya Raya RT 2 RW 17,,106.915882,-6.122708,3175040003,1313002,145445.0,POINT (106.915882 -6.122708),Konter Pulsa,Electronic Store,Commercial
215,4312262,4312262,847,Raihan Cell,Jl. Uka Blok AP No. 1 RT 14 RW 8,089691666618,106.914027,-6.12419,3175040003,1313002,145445.0,POINT (106.914027 -6.12419),Konter Pulsa,Electronic Store,Commercial
216,4312299,4312299,847,Singgalang Cell,Jl. Lorong 103 No. 64 RT 9 RW 2,081363255553,106.893778,-6.113645,3175040006,1313002,145978.0,POINT (106.893778 -6.113645),Konter Pulsa,Electronic Store,Commercial
217,4312327,4312327,847,Ok Cell Kelapa Gading Barat,Jl. Kelapa Nias Raya Blok HF 3 RT 8 RW 6,,106.90261,-6.14987,3175050001,1313002,146913.0,POINT (106.90261 -6.14987),Konter Pulsa,Electronic Store,Commercial
218,4312392,4312392,847,ANZT Cell,Kelapa Gading Timur,,106.9065488,-6.1645896,3175050002,1313002,148219.0,POINT (106.9065488 -6.1645896),Konter Pulsa,Electronic Store,Commercial
219,4312517,4312517,847,Berkah Cell,Jl. Tipar Cakung RT 4 RW 5,081585945444,106.922362,-6.140986,3175060001,1313002,148552.0,POINT (106.922362 -6.140986),Konter Pulsa,Electronic Store,Commercial
220,4312521,4312521,847,Bintang Cell Suka Pura,Jl. Tipar Cakung No. 46 RT 4 RW 5,085314085842,106.922362,-6.140986,3175060001,1313002,148552.0,POINT (106.922362 -6.140986),Konter Pulsa,Electronic Store,Commercial
221,4312687,4312687,847,Ali Cell Rorotan,Rorotan,087784372452,106.958368,-6.143746,3175060002,1313002,149504.0,POINT (106.958368 -6.143746),Konter Pulsa,Electronic Store,Commercial
222,5200277,5200277,641,Sour Sally MKG 3,Kelapa Gading Timur,,106.909414,-6.1563,3175050002,2204002,148219.0,POINT (106.909414 -6.1563),Cafe (Others),Cafe,Food Shop
223,5200280,5200280,641,Linds Old Fashioned Ice Cream Cafe,Jl. Gading Batavia,,106.8980854,-6.1523053,3175050001,2204002,146913.0,POINT (106.8980854 -6.1523053),Cafe (Others),Cafe,Food Shop
